"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"연희동",1,서울특별시 서대문구 성산로7길89-22,서울특별시 서대문구 연희동413-110,37.56769363,126.9228439,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-58,서울특별시 서대문구 연희동537-24,37.57039646,126.9228836,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 131,서울특별시 서대문구 연희동519-143,37.57296515,126.9239291,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 97-6,서울특별시 서대문구 연희동523-25,37.57177326,126.9230126,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2다길3,서울특별시 서대문구 연희동523-41,37.57131723,126.9229536,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길87,서울특별시 서대문구 연희동413-120,37.56751977,126.9230401,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 3,서울특별시 서대문구 연희동542-15,37.56914991,126.9190848,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로 54-148,서울특별시 서대문구 연희동537-36,37.56992221,126.9228034,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-150,서울특별시 서대문구 연희동537-34,37.56999566,126.9229647,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,,서울특별시 서대문구 연희동537-116,37.569701,126.922615,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길95,서울특별시 서대문구 연희동523-49,37.57152862,126.9231199,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길89-12,서울특별시 서대문구 연희동413-108,37.56764965,126.9231123,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길91,서울특별시 서대문구 연희동523-56,37.57137993,126.9230697,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 99,서울특별시 서대문구 연희동523-24,37.57170706,126.9231771,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길82-3,서울특별시 서대문구 연희동520-45,37.57092285,126.9232132,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-49,서울특별시 서대문구 연희동537-30뒤,37.57029158,126.9231557,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길 89-8,서울특별시 서대문구 연희동413-106,37.56754889,126.9233404,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로9길12,서울특별시 서대문구 연희동413-92,37.56713588,126.9233512,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로309-35,서울특별시 서대문구 연희동413-96,37.56696813,126.9233706,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-69,서울특별시 서대문구 연희동520-82,37.57100657,126.9233736,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-79,서울특별시 서대문구 연희동520-78,37.57144096,126.9234018,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길102,서울특별시 서대문구 연희동520-38,37.57171477,126.9233912,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-115,서울특별시 서대문구 연희동520-248,37.57089053,126.9235234,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로70-1,서울특별시 서대문구 연희동519-130,37.5723499,126.9234316,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길89-8,서울특별시 서대문구 연희동413-106,37.56754889,126.9233404,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로 54-115,서울특별시 서대문구 연희동520-111,37.57089053,126.9235234,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-107,서울특별시 서대문구 연희동520-120,37.57125305,126.9235934,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로70-1,서울특별시 서대문구 연희동519-130,37.5723499,126.9234316,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길106,서울특별시 서대문구 연희동520-37,37.57185502,126.923487,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로9길19,서울특별시 서대문구 연희동413-92,37.56733115,126.9235325,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길102,서울특별시 서대문구 연희동520-38,37.57171477,126.9233912,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길106,서울특별시 서대문구 연희동520-37,37.57185502,126.923487,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로 54-103,서울특별시 서대문구 연희동520-69,37.57148192,126.923762,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로54-107,서울특별시 서대문구 연희동520-120,37.57125305,126.9235934,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길95,서울특별시 서대문구 연희동413-105,37.56750296,126.9235138,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길111,서울특별시 서대문구 연희동519-127,37.57224104,126.9235398,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길123,서울특별시 서대문구 연희동519-117,37.57259943,126.9237799,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 114-5,서울특별시 서대문구 연희동519-106,37.57228453,126.9239139,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로7길97,서울특별시 서대문구 연희동413-137,37.56746793,126.9236726,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로 304,서울특별시 서대문구 연희동 220-38 (연남지하보도 입구),37.56616196,126.923848,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길125,서울특별시 서대문구 연희동519-147,37.57267864,126.9238007,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 108-5,서울특별시 서대문구 연희동520-50,37.57181824,126.9237384,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로309-21,서울특별시 서대문구 연희동410-44,37.56675569,126.9236803,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 114-6,서울특별시 서대문구 연희동520-19,37.5721789,126.9239975,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길112,서울특별시 서대문구 연희동520-29뒤,37.57193902,126.9238108,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동188-28,37.56950519,126.9242635,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 121,서울특별시 서대문구 연희동519-99,37.57248307,126.923714,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로9길25,서울특별시 서대문구 연희동413-43,37.56731549,126.9238267,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길108-8,서울특별시 서대문구 연희동520-129,37.5716679,126.9239213,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 126,서울특별시 서대문구 연희동519-40,37.57270129,126.9239904,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길108-13,서울특별시 서대문구 연희동520-144,37.57202758,126.9239311,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로303,서울특별시 서대문구 연희동410-33,37.56661671,126.9238749,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로15안길6-4,서울특별시 서대문구 연희동133-12,37.56867417,126.930821,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 114-8,서울특별시 서대문구 연희동520-299,37.57231263,126.9241667,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로309-21,서울특별시 서대문구 연희동410-44,37.56675569,126.9236803,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로5길96,서울특별시 서대문구 연희동220-58,37.56615493,126.9239908,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로 80,서울특별시 서대문구 연희동 519-144,37.5728951,126.9238551,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길130,서울특별시 서대문구 연희동 519-42,37.57280837,126.9240555,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길136,서울특별시 서대문구 연희동519-3,37.57306915,126.9242452,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동 188-28,37.56950519,126.9242635,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길 132-10,서울특별시 서대문구 연희동 519-35,37.57259496,126.9241146,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동 188-28,37.56950519,126.9242635,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로9길31,서울특별시 서대문구 연희동413-44,37.56730812,126.9241391,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로309-18,서울특별시 서대문구 연희동413-3,37.56671446,126.9244301,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동 188-28,37.56950519,126.9242635,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동 188-28,37.56950519,126.9242635,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로11마길 85,서울특별시 서대문구 연희동 188-28,37.56950519,126.9242635,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 홍제천로2길114-11,서울특별시 서대문구 연희동 520-142,37.57250582,126.9242033,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 성산로 309-55,서울특별시 서대문구 연희동410-26,37.56671468,126.9242154,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"연희동",1,서울특별시 서대문구 연희로5길90,서울특별시 서대문구 연희동220-31,37.56602805,126.9243835,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
