"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3000000","3000000-202-2002-00003","20020629","","01","영업/정상","01","영업","","","","","02 7664151","509.76","110862","서울특별시 종로구 숭인동 55-6 수석빌딩 지하101호 ","서울특별시 종로구 지봉로 82 지하101호 (숭인동 수석빌딩)","03108","수석보석사우나","20201016104704","U","2020-10-18 02:40:00.0","공동탕업","201316.060458185    ","452794.948641315    ","공동탕업","8","1","","","1","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1990-00458","19900110","","03","폐업","02","폐업","20081006","","","","0207459898","626.65","110521","서울특별시 종로구 명륜1가 83-5번지 ","","","명륜탕","20030304000000","I","2018-08-31 23:59:59.0","공동탕업","199658.55506796     ","453782.816291273    ","공동탕업","4","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-2003-00002","20030218","","01","영업/정상","01","영업","","","","","02 7381668","480.00","110043","서울특별시 종로구 통인동 35-16번지 ","서울특별시 종로구 필운대로6길 3 (통인동)","03036","송림사우나","20131104163222","I","2018-08-31 23:59:59.0","공동탕업","197178.364537562    ","453178.512131734    ","공동탕업","","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1981-00494","19810828","","03","폐업","02","폐업","20100527","","","","02 7351570","187.27","110091","서울특별시 종로구 행촌동 1-50번지 ","","","독립문한증원","20031229000000","I","2018-08-31 23:59:59.0","한증막업","196721.918042133    ","452266.732718521    ","한증막업","","","2","2","1","1","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1998-00495","19981204","","03","폐업","02","폐업","20011231","","","","0236721999",".00","110521","서울특별시 종로구 명륜1가 33-74번지 ","","","장수한증원","20020715000000","I","2018-08-31 23:59:59.0","한증막업","199884.748593171    ","453991.795392313    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2015-00002","20151215","","01","영업/정상","01","영업","","","","","02  22720822","193.04","110430","서울특별시 종로구 장사동 227-1번지 지하1층 ","서울특별시 종로구 청계천로 137 지하1층 (장사동)","03193","센츄럴관광호텔 사우나","20190709153039","U","2019-07-11 02:40:00.0","공동탕업","199302.818541341    ","451834.817165156    ","공동탕업","0","0","","","1","1","0","0","0","N","0","","","","임대","0","0","0","0","0","N"
"3000000","3000000-202-1997-00478","19970724","","01","영업/정상","01","영업","","","","","02 7450014","951.56","110522","서울특별시 종로구 명륜2가 22-2 ","서울특별시 종로구 창경궁로34길 18-5 (명륜2가)","03077","대학로불가마","20200922111243","U","2020-09-24 02:40:00.0","공동탕업+찜질시설서비스영업","200015.817024551    ","453537.90354109     ","공동탕업+찜질시설서비스영업","","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1984-00496","19840521","","03","폐업","02","폐업","20081002","","","","02 7359060","220.39","110130","서울특별시 종로구 청진동 92번지 ","","","서울관광호텔사우나","20030319000000","I","2018-08-31 23:59:59.0","한증막업","","","한증막업","","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1996-00476","19961101","","01","영업/정상","01","영업","","","","","02 7432005","298.67","110320","서울특별시 종로구 낙원동 75 ","서울특별시 종로구 삼일대로26길 7 (낙원동)","03133","낙원동사우나","20210802103616","U","2021-08-04 02:40:00.0","공동탕업","198920.853316964    ","452332.712151374    ","공동탕업","","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-2014-00001","20140331","","01","영업/정상","01","영업","","","","","02  67301133","193.31","","","서울특별시 종로구 삼일대로30길 31 (익선동 이비스 앰배서더 인사동 호텔)","03132","호텔 이비스앰배서더 인사동","20220322135202","U","2022-03-24 02:40:00.0","공동탕업","198999.525786224    ","452484.270873427    ","공동탕업","0","0","","","1","1","0","0","2","N","0","","","","자가","0","","","0","0","N"
"3000000","3000000-202-1980-00497","19800903","","03","폐업","02","폐업","20100527","","","","0202654121","458.10","110430","서울특별시 종로구 장사동 227-1번지 ","","","센츄럴관광호텔싸우나","20030304000000","I","2018-08-31 23:59:59.0","한증막업","199302.818541341    ","451834.817165156    ","한증막업","","","","1","","","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-2006-00001","20060703","","01","영업/정상","01","영업","","","","","02  395 2941","356.00","110816","서울특별시 종로구 부암동 175-1번지 ","서울특별시 종로구 자하문로 276 지하1층 (부암동)","03017","퀸스파","20170811143138","I","2018-08-31 23:59:59.0","공동탕업","196629.359036534    ","455080.991010485    ","공동탕업","3","1","","","1","1","","","","N","","","","","임대","","","","","","N"
"3010000","3010000-202-1990-00266","19900417","","03","폐업","02","폐업","19961203","","","","02 2741460","82.32","100411","서울특별시 중구 광희동1가 72-7번지 ","","","리오관광호텔","20011008000000","I","2018-08-31 23:59:59.0","목욕장업 기타","","","목욕장업 기타","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2007-00001","20070130","","01","영업/정상","01","영업","","","","","02764 8811","468.27","110521","서울특별시 종로구 명륜1가 10-16번지 지상24층 ","서울특별시 종로구 명륜길 8 (명륜1가지상24층)","03070","명성사우나","20171025114829","I","2018-08-31 23:59:59.0","공동탕업","199609.522606301    ","453980.161955623    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1987-00501","19870410","","03","폐업","02","폐업","19971125","","","","02 3966600","147.12","110846","서울특별시 종로구 평창동 108-2번지 ","","","올림피아호텔서울","20010929000000","I","2018-08-31 23:59:59.0","목욕장업 기타","197949.002174181    ","456478.436790904    ","목욕장업 기타","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2001-00002","20010901","","01","영업/정상","01","영업","","","","","02 7348660","598.44","110052","서울특별시 종로구 적선동 122-1번지 생산성빌딩 지하2층 ","서울특별시 종로구 새문안로5가길 32 (적선동생산성빌딩 지하2층)","03170","현대목욕탕","20140912104735","I","2018-08-31 23:59:59.0","공동탕업","197583.394691008    ","452513.612017871    ","공동탕업","","","","","2","2","","","","N","","","","","","","","","","","N"
"3010000","3010000-202-1996-00297","19961018","","03","폐업","02","폐업","20030226","","","","02 2685858","1500.00","100196","서울특별시 중구 을지로6가 17-2번지 ","","","거평목욕탕","20030410000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3010000","3010000-202-1971-00248","19710703","","03","폐업","02","폐업","20010804","","","","0207556363",".00","100051","서울특별시 중구 회현동1가 89-2번지 ","","","대영","20030313000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1970-00412","19701105","","01","영업/정상","01","영업","","","","","02 9280832","173.46","110827","서울특별시 종로구 숭인동 1086번지 ","서울특별시 종로구 숭인동길 46 (숭인동)","03111","은진탕","20171030151833","I","2018-08-31 23:59:59.0","공동탕업","201890.636280279    ","452750.27617696     ","공동탕업","5","","","1","","","","","6","Y","","","","","","","","","","","N"
"3000000","3000000-202-1994-00468","19940418","","01","영업/정상","01","영업","","","","","02 7662572","949.46","110320","서울특별시 종로구 낙원동 58-1번지 ","서울특별시 종로구 삼일대로30길 21 (낙원동)","03132","종로 사우나","20190906153135","U","2019-09-08 02:40:00.0","공동탕업","198913.496136105    ","452416.170780139    ","공동탕업","","","","","","2","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-1996-00502","19961011","","03","폐업","02","폐업","20011201","","","","02 7417080",".00","110842","서울특별시 종로구 창신동 436-73번지 ","","","삼호증기탕","20020322000000","I","2018-08-31 23:59:59.0","목욕장업 기타","201302.883783666    ","451982.388503793    ","목욕장업 기타","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2003-00001","20030123","","03","폐업","02","폐업","20221124","","","","0222385515","1750.00","110828","서울특별시 종로구 숭인동 1385 대경빌딩","서울특별시 종로구 난계로 255 지하12층 (숭인동 대경빌딩)","03116","대경아쿠아월드","20221124174458","U","2021-10-31 22:06:00.0","공동탕업","201948.560407436","452449.497992591","","","","","","","","","","","","","","","","","","","","","",""
"3000000","3000000-202-2011-00001","20110131","","01","영업/정상","01","영업","","","","","02733 1776","1708.59","110054","서울특별시 종로구 사직동 9번지 풍림스페이스본 301동 B205 206 207 209호 ","서울특별시 종로구 사직로8길 4 301동 B205 206 207 209호 (사직동 풍림스페이스본)","03168","스페이스본사우나","20180319145024","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","197181.393301659    ","452458.826651573    ","공동탕업+찜질시설서비스영업","0","4","0","0","2","2","0","0","2","Y","0","","","","임대","0","","","0","0","N"
"3010000","3010000-202-1972-00334","19720923","","03","폐업","02","폐업","20030226","","","","0207527852",".00","100042","서울특별시 중구 남산동2가 9-1번지 ","","","중경탕","20030410000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3010000","3010000-202-1973-00335","19730910","","03","폐업","02","폐업","19980915","","","","02 2650388","520.11","100330","서울특별시 중구 주교동 282-0번지 ","","","대왕탕","20011008000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2002-00001","20020311","","01","영업/정상","01","영업","","","","","02 7417811","317.11","110842","서울특별시 종로구 창신동 444-14번지 ","서울특별시 종로구 종로 286 (창신동)","03119","이스턴사우나","20180403155418","I","2018-08-31 23:59:59.0","한증막업","200846.171043058    ","452069.005122414    ","한증막업","","","2","2","","","","","","N","","","","","","","","","","","N"
"3000000","3000000-202-2018-00001","20180531","","01","영업/정상","01","영업","","","","","02  738 6100","105.52","110290","서울특별시 종로구 인사동 34-2 지하2층 ","서울특별시 종로구 인사동길 20-9 지하2층 (인사동)","03163","마루","20210430104912","U","2021-05-02 02:40:00.0","공동탕업","198797.815432789    ","452231.193562946    ","공동탕업","0","0","","","2","2","0","0","2","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-202-1969-00338","19690213","","03","폐업","02","폐업","20001016","","","","02 2382899",".00","100450","서울특별시 중구 신당동 366-104번지 ","","","현대탕","20001017000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3000000","3000000-202-2017-00001","20171227","","01","영업/정상","01","영업","","","","","02  742 9500","219.86","110500","서울특별시 종로구 이화동 25-1번지 종로노인종합복지관 1층 ","서울특별시 종로구 율곡로19길 17-8 종로노인종합복지관 1층 (이화동)","03100","종로노인종합복지관","20171227141211","I","2018-08-31 23:59:59.0","목욕장업 기타","200462.615226273    ","452715.017605206    ","목욕장업 기타","0","0","1","1","","","0","0","2","Y","0","","","","임대","0","0","0","0","0","N"
